currency,days,month,rate,year
EUR,31,Jan,0.685477,2006.0
EUR,28,Feb,0.682936,2006.0
EUR,31,Mar,0.689778,2006.0
EUR,30,Apr,0.693850,2006.0
EUR,31,May,0.683429,2006.0
EUR,30,Jun,0.686508,2006.0
EUR,31,Jul,0.687815,2006.0
EUR,31,Aug,0.676302,2006.0
EUR,30,Sep,0.675271,2006.0
EUR,31,Oct,0.672520,2006.0
EUR,30,Nov,0.673934,2006.0
EUR,31,Dec,0.672183,2006.0
EUR,31,Jan,0.663181,2007.0
EUR,28,Feb,0.667879,2007.0
EUR,31,Mar,0.680097,2007.0
EUR,30,Apr,0.679827,2007.0
EUR,31,May,0.681246,2007.0
EUR,30,Jun,0.675957,2007.0
EUR,31,Jul,0.674576,2007.0
EUR,31,Aug,0.677547,2007.0
EUR,30,Sep,0.688681,2007.0
EUR,31,Oct,0.696091,2007.0
EUR,30,Nov,0.708869,2007.0
EUR,31,Dec,0.722231,2007.0
EUR,31,Jan,0.746943,2008.0
EUR,29,Feb,0.750834,2008.0
EUR,31,Mar,0.775285,2008.0
EUR,30,Apr,0.794179,2008.0
EUR,31,May,0.791272,2008.0
EUR,30,Jun,0.791344,2008.0
EUR,31,Jul,0.792605,2008.0
EUR,31,Aug,0.793048,2008.0
EUR,30,Sep,0.797490,2008.0
EUR,31,Oct,0.786784,2008.0
EUR,30,Nov,0.829579,2008.0
EUR,31,Dec,0.910457,2008.0
EUR,31,Jan,0.917878,2009.0
EUR,28,Feb,0.887364,2009.0
EUR,31,Mar,0.919826,2009.0
EUR,30,Apr,0.897659,2009.0
EUR,31,May,0.885140,2009.0
EUR,30,Jun,0.855907,2009.0
EUR,31,Jul,0.860524,2009.0
EUR,31,Aug,0.862567,2009.0
EUR,30,Sep,0.892029,2009.0
EUR,31,Oct,0.914931,2009.0
EUR,30,Nov,0.898622,2009.0
EUR,31,Dec,0.898199,2009.0
EUR,31,Jan,0.882991,2010.0
EUR,28,Feb,0.876334,2010.0
EUR,31,Mar,0.901299,2010.0
EUR,30,Apr,0.876353,2010.0
EUR,31,May,0.857120,2010.0
EUR,30,Jun,0.828227,2010.0
EUR,31,Jul,0.836564,2010.0
EUR,31,Aug,0.823856,2010.0
EUR,30,Sep,0.839114,2010.0
EUR,31,Oct,0.875850,2010.0
EUR,30,Nov,0.854791,2010.0
EUR,31,Dec,0.847670,2010.0
EUR,31,Jan,0.846991,2011.0
EUR,28,Feb,0.846618,2011.0
EUR,31,Mar,0.867790,2011.0
EUR,30,Apr,0.883022,2011.0
EUR,31,May,0.875812,2011.0
EUR,30,Jun,0.887714,2011.0
EUR,31,Jul,0.884619,2011.0
EUR,31,Aug,0.876552,2011.0
EUR,30,Sep,0.871395,2011.0
EUR,31,Oct,0.870182,2011.0
EUR,30,Nov,0.857680,2011.0
EUR,31,Dec,0.844093,2011.0
EUR,31,Jan,0.831387,2012.0
EUR,29,Feb,0.837305,2012.0
EUR,31,Mar,0.834678,2012.0
EUR,30,Apr,0.822559,2012.0
EUR,31,May,0.804260,2012.0
EUR,30,Jun,0.806541,2012.0
EUR,31,Jul,0.787857,2012.0
EUR,31,Aug,0.788846,2012.0
EUR,30,Sep,0.798946,2012.0
EUR,31,Oct,0.807261,2012.0
EUR,30,Nov,0.803745,2012.0
EUR,31,Dec,0.812895,2012.0
EUR,31,Jan,0.833348,2013.0
EUR,28,Feb,0.862304,2013.0
EUR,31,Mar,0.859074,2013.0
EUR,30,Apr,0.850685,2013.0
EUR,31,May,0.848683,2013.0
EUR,30,Jun,0.851934,2013.0
EUR,31,Jul,0.862124,2013.0
EUR,31,Aug,0.858896,2013.0
EUR,30,Sep,0.841846,2013.0
EUR,31,Oct,0.848032,2013.0
EUR,30,Nov,0.837761,2013.0
EUR,31,Dec,0.836971,2013.0
EUR,31,Jan,0.827235,2014.0
EUR,28,Feb,0.824781,2014.0
EUR,31,Mar,0.831448,2014.0
EUR,30,Apr,0.824860,2014.0
EUR,31,May,0.815432,2014.0
EUR,30,Jun,0.803976,2014.0
EUR,31,Jul,0.792842,2014.0
EUR,31,Aug,0.797572,2014.0
EUR,30,Sep,0.790727,2014.0
EUR,31,Oct,0.788371,2014.0
EUR,30,Nov,0.790815,2014.0
EUR,31,Dec,0.787537,2014.0
EUR,31,Jan,0.766911,2015.0
EUR,28,Feb,0.740164,2015.0
EUR,31,Mar,0.723018,2015.0
EUR,30,Apr,0.723450,2015.0
EUR,31,May,0.722721,2015.0
EUR,30,Jun,0.720317,2015.0
EUR,31,Jul,0.707379,2015.0
EUR,31,Aug,0.714727,2015.0
EUR,30,Sep,0.732533,2015.0
EUR,31,Oct,0.731897,2015.0
EUR,30,Nov,0.706141,2015.0
EUR,31,Dec,0.727500,2015.0
DKK,31,Jan,0.091846,2006.0
DKK,28,Feb,0.091527,2006.0
DKK,31,Mar,0.092469,2006.0
DKK,30,Apr,0.093010,2006.0
DKK,31,May,0.091665,2006.0
DKK,30,Jun,0.092087,2006.0
DKK,31,Jul,0.092217,2006.0
DKK,31,Aug,0.090660,2006.0
DKK,30,Sep,0.090524,2006.0
DKK,31,Oct,0.090236,2006.0
DKK,30,Nov,0.090423,2006.0
DKK,31,Dec,0.090198,2006.0
DKK,31,Jan,0.089006,2007.0
DKK,28,Feb,0.089616,2007.0
DKK,31,Mar,0.091286,2007.0
DKK,30,Apr,0.091240,2007.0
DKK,31,May,0.091420,2007.0
DKK,30,Jun,0.090809,2007.0
DKK,31,Jul,0.090660,2007.0
DKK,31,Aug,0.091031,2007.0
DKK,30,Sep,0.092470,2007.0
DKK,31,Oct,0.093409,2007.0
DKK,30,Nov,0.095104,2007.0
DKK,31,Dec,0.096829,2007.0
DKK,31,Jan,0.100253,2008.0
DKK,29,Feb,0.100726,2008.0
DKK,31,Mar,0.103954,2008.0
DKK,30,Apr,0.106485,2008.0
DKK,31,May,0.106098,2008.0
DKK,30,Jun,0.106124,2008.0
DKK,31,Jul,0.106289,2008.0
DKK,31,Aug,0.106326,2008.0
DKK,30,Sep,0.106935,2008.0
DKK,31,Oct,0.105426,2008.0
DKK,30,Nov,0.111345,2008.0
DKK,31,Dec,0.122212,2008.0
DKK,31,Jan,0.123219,2009.0
DKK,28,Feb,0.119044,2009.0
DKK,31,Mar,0.123467,2009.0
DKK,30,Apr,0.120486,2009.0
DKK,31,May,0.118933,2009.0
DKK,30,Jun,0.114985,2009.0
DKK,31,Jul,0.115574,2009.0
DKK,31,Aug,0.115900,2009.0
DKK,30,Sep,0.119882,2009.0
DKK,31,Oct,0.122920,2009.0
DKK,30,Nov,0.120777,2009.0
DKK,31,Dec,0.120713,2009.0
DKK,31,Jan,0.118651,2010.0
DKK,28,Feb,0.117758,2010.0
DKK,31,Mar,0.121121,2010.0
DKK,30,Apr,0.117661,2010.0
DKK,31,May,0.115193,2010.0
DKK,30,Jun,0.111322,2010.0
DKK,31,Jul,0.112268,2010.0
DKK,31,Aug,0.110604,2010.0
DKK,30,Sep,0.112676,2010.0
DKK,31,Oct,0.117483,2010.0
DKK,30,Nov,0.114665,2010.0
DKK,31,Dec,0.113775,2010.0
DKK,31,Jan,0.113676,2011.0
DKK,28,Feb,0.113570,2011.0
DKK,31,Mar,0.116382,2011.0
DKK,30,Apr,0.118422,2011.0
DKK,31,May,0.117476,2011.0
DKK,30,Jun,0.119031,2011.0
DKK,31,Jul,0.118654,2011.0
DKK,31,Aug,0.117670,2011.0
DKK,30,Sep,0.117031,2011.0
DKK,31,Oct,0.116904,2011.0
DKK,30,Nov,0.115259,2011.0
DKK,31,Dec,0.113549,2011.0
DKK,31,Jan,0.111819,2012.0
DKK,29,Feb,0.112632,2012.0
DKK,31,Mar,0.112255,2012.0
DKK,30,Apr,0.110559,2012.0
DKK,31,May,0.108190,2012.0
DKK,30,Jun,0.108508,2012.0
DKK,31,Jul,0.105911,2012.0
DKK,31,Aug,0.105947,2012.0
DKK,30,Sep,0.107184,2012.0
DKK,31,Oct,0.108235,2012.0
DKK,30,Nov,0.107758,2012.0
DKK,31,Dec,0.108952,2012.0
DKK,31,Jan,0.111690,2013.0
DKK,28,Feb,0.115596,2013.0
DKK,31,Mar,0.115232,2013.0
DKK,30,Apr,0.114143,2013.0
DKK,31,May,0.113858,2013.0
DKK,30,Jun,0.114240,2013.0
DKK,31,Jul,0.115602,2013.0
DKK,31,Aug,0.115171,2013.0
DKK,30,Sep,0.112877,2013.0
DKK,31,Oct,0.113693,2013.0
DKK,30,Nov,0.112307,2013.0
DKK,31,Dec,0.112191,2013.0
DKK,31,Jan,0.110865,2014.0
DKK,28,Feb,0.110532,2014.0
DKK,31,Mar,0.111395,2014.0
DKK,30,Apr,0.110485,2014.0
DKK,31,May,0.109247,2014.0
DKK,30,Jun,0.107792,2014.0
DKK,31,Jul,0.106330,2014.0
DKK,31,Aug,0.106990,2014.0
DKK,30,Sep,0.106215,2014.0
DKK,31,Oct,0.105892,2014.0
DKK,30,Nov,0.106274,2014.0
DKK,31,Dec,0.105850,2014.0
DKK,31,Jan,0.103078,2015.0
DKK,28,Feb,0.099364,2015.0
DKK,31,Mar,0.096950,2015.0
DKK,30,Apr,0.096885,2015.0
DKK,31,May,0.096862,2015.0
DKK,30,Jun,0.096553,2015.0
DKK,31,Jul,0.094801,2015.0
DKK,31,Aug,0.095764,2015.0
DKK,30,Sep,0.098186,2015.0
DKK,31,Oct,0.098097,2015.0
DKK,30,Nov,0.094652,2015.0
DKK,31,Dec,0.097301,2015.0
DKK,31,Jan,0.101037,2016.0
DKK,29,Feb,0.104025,2016.0
DKK,31,Mar,0.104720,2016.0
DKK,30,Apr,0.106538,2016.0
DKK,31,May,0.104602,2016.0
DKK,30,Jun,0.106516,2016.0
DKK,31,Jul,0.113139,2016.0
DKK,31,Aug,0.115035,2016.0
DKK,30,Sep,0.114522,2016.0
DKK,31,Oct,0.120041,2016.0
DKK,4,Nov,0.120419,2016.0
SEK,31,Jan,0.073633,2006.0
SEK,28,Feb,0.073115,2006.0
SEK,31,Mar,0.073446,2006.0
SEK,30,Apr,0.074341,2006.0
SEK,31,May,0.073260,2006.0
SEK,30,Jun,0.074320,2006.0
SEK,31,Jul,0.074693,2006.0
SEK,31,Aug,0.073424,2006.0
SEK,30,Sep,0.072809,2006.0
SEK,31,Oct,0.072666,2006.0
SEK,30,Nov,0.074089,2006.0
SEK,31,Dec,0.074444,2006.0
SEK,31,Jan,0.073073,2007.0
SEK,28,Feb,0.072713,2007.0
SEK,31,Mar,0.073145,2007.0
SEK,30,Apr,0.073591,2007.0
SEK,31,May,0.073989,2007.0
SEK,30,Jun,0.072482,2007.0
SEK,31,Jul,0.073419,2007.0
SEK,31,Aug,0.072730,2007.0
SEK,30,Sep,0.074216,2007.0
SEK,31,Oct,0.075927,2007.0
SEK,30,Nov,0.076362,2007.0
SEK,31,Dec,0.076617,2007.0
SEK,31,Jan,0.079250,2008.0
SEK,29,Feb,0.080193,2008.0
SEK,31,Mar,0.082336,2008.0
SEK,30,Apr,0.084704,2008.0
SEK,31,May,0.084971,2008.0
SEK,30,Jun,0.084414,2008.0
SEK,31,Jul,0.083857,2008.0
SEK,31,Aug,0.084379,2008.0
SEK,30,Sep,0.083337,2008.0
SEK,31,Oct,0.079860,2008.0
SEK,30,Nov,0.081714,2008.0
SEK,31,Dec,0.084040,2008.0
SEK,31,Jan,0.085491,2009.0
SEK,28,Feb,0.081251,2009.0
SEK,31,Mar,0.082176,2009.0
SEK,30,Apr,0.082575,2009.0
SEK,31,May,0.083682,2009.0
SEK,30,Jun,0.078550,2009.0
SEK,31,Jul,0.079318,2009.0
SEK,31,Aug,0.084513,2009.0
SEK,30,Sep,0.087500,2009.0
SEK,31,Oct,0.088759,2009.0
SEK,30,Nov,0.086965,2009.0
SEK,31,Dec,0.086274,2009.0
SEK,31,Jan,0.086512,2010.0
SEK,28,Feb,0.088290,2010.0
SEK,31,Mar,0.092737,2010.0
SEK,30,Apr,0.090638,2010.0
SEK,31,May,0.088583,2010.0
SEK,30,Jun,0.086558,2010.0
SEK,31,Jul,0.088125,2010.0
SEK,31,Aug,0.087442,2010.0
SEK,30,Sep,0.090947,2010.0
SEK,31,Oct,0.094418,2010.0
SEK,30,Nov,0.091757,2010.0
SEK,31,Dec,0.093589,2010.0
SEK,31,Jan,0.094924,2011.0
SEK,28,Feb,0.096355,2011.0
SEK,31,Mar,0.097521,2011.0
SEK,30,Apr,0.098597,2011.0
SEK,31,May,0.097760,2011.0
SEK,30,Jun,0.097413,2011.0
SEK,31,Jul,0.096988,2011.0
SEK,31,Aug,0.095467,2011.0
SEK,30,Sep,0.095431,2011.0
SEK,31,Oct,0.095467,2011.0
SEK,30,Nov,0.093803,2011.0
SEK,31,Dec,0.093648,2011.0
SEK,31,Jan,0.093958,2012.0
SEK,29,Feb,0.094976,2012.0
SEK,31,Mar,0.093896,2012.0
SEK,30,Apr,0.092791,2012.0
SEK,31,May,0.089369,2012.0
SEK,30,Jun,0.090872,2012.0
SEK,31,Jul,0.092190,2012.0
SEK,31,Aug,0.095347,2012.0
SEK,30,Sep,0.094153,2012.0
SEK,31,Oct,0.093662,2012.0
SEK,30,Nov,0.093374,2012.0
SEK,31,Dec,0.093929,2012.0
SEK,31,Jan,0.096579,2013.0
SEK,28,Feb,0.101278,2013.0
SEK,31,Mar,0.102795,2013.0
SEK,30,Apr,0.100711,2013.0
SEK,31,May,0.099016,2013.0
SEK,30,Jun,0.098115,2013.0
SEK,31,Jul,0.099567,2013.0
SEK,31,Aug,0.098694,2013.0
SEK,30,Sep,0.096986,2013.0
SEK,31,Oct,0.096965,2013.0
SEK,30,Nov,0.094310,2013.0
SEK,31,Dec,0.093387,2013.0
SEK,31,Jan,0.093664,2014.0
SEK,28,Feb,0.092971,2014.0
SEK,31,Mar,0.093742,2014.0
SEK,30,Apr,0.091122,2014.0
SEK,31,May,0.090275,2014.0
SEK,30,Jun,0.088438,2014.0
SEK,31,Jul,0.085862,2014.0
SEK,31,Aug,0.086805,2014.0
SEK,30,Sep,0.085996,2014.0
SEK,31,Oct,0.085945,2014.0
SEK,30,Nov,0.085482,2014.0
SEK,31,Dec,0.083608,2014.0
SEK,31,Jan,0.081377,2015.0
SEK,28,Feb,0.078004,2015.0
SEK,31,Mar,0.078152,2015.0
SEK,30,Apr,0.077392,2015.0
SEK,31,May,0.077603,2015.0
SEK,30,Jun,0.077687,2015.0
SEK,31,Jul,0.075340,2015.0
SEK,31,Aug,0.075094,2015.0
SEK,30,Sep,0.078021,2015.0
SEK,31,Oct,0.078258,2015.0
SEK,30,Nov,0.075805,2015.0
SEK,31,Dec,0.078568,2015.0
TRY,31,Jan,0.424540,2006.0
TRY,28,Feb,0.431729,2006.0
TRY,31,Mar,0.429427,2006.0
TRY,30,Apr,0.423506,2006.0
TRY,31,May,0.372265,2006.0
TRY,30,Jun,0.338685,2006.0
TRY,31,Jul,0.349254,2006.0
TRY,31,Aug,0.359910,2006.0
TRY,30,Sep,0.357644,2006.0
TRY,31,Oct,0.361406,2006.0
TRY,30,Nov,0.359127,2006.0
TRY,31,Dec,0.356267,2006.0
TRY,31,Jan,0.358028,2007.0
TRY,28,Feb,0.365763,2007.0
TRY,31,Mar,0.364650,2007.0
TRY,30,Apr,0.370556,2007.0
TRY,31,May,0.377945,2007.0
TRY,30,Jun,0.382061,2007.0
TRY,31,Jul,0.383755,2007.0
TRY,31,Aug,0.378795,2007.0
TRY,30,Sep,0.393138,2007.0
TRY,31,Oct,0.407968,2007.0
TRY,30,Nov,0.405642,2007.0
TRY,31,Dec,0.420937,2007.0
TRY,31,Jan,0.432266,2008.0
TRY,29,Feb,0.425641,2008.0
TRY,31,Mar,0.400412,2008.0
TRY,30,Apr,0.388114,2008.0
TRY,31,May,0.408010,2008.0
TRY,30,Jun,0.411638,2008.0
TRY,31,Jul,0.415056,2008.0
TRY,31,Aug,0.449516,2008.0
TRY,30,Sep,0.447408,2008.0
TRY,31,Oct,0.399578,2008.0
TRY,30,Nov,0.409237,2008.0
TRY,31,Dec,0.436371,2008.0
TRY,31,Jan,0.431068,2009.0
TRY,28,Feb,0.416823,2009.0
TRY,31,Mar,0.411736,2009.0
TRY,30,Apr,0.424059,2009.0
TRY,31,May,0.416307,2009.0
TRY,30,Jun,0.395669,2009.0
TRY,31,Jul,0.402413,2009.0
TRY,31,Aug,0.407150,2009.0
TRY,30,Sep,0.411393,2009.0
TRY,31,Oct,0.419087,2009.0
TRY,30,Nov,0.403423,2009.0
TRY,31,Dec,0.409082,2009.0
TRY,31,Jan,0.419577,2010.0
TRY,28,Feb,0.421775,2010.0
TRY,31,Mar,0.432763,2010.0
TRY,30,Apr,0.437141,2010.0
TRY,31,May,0.439628,2010.0
TRY,30,Jun,0.429913,2010.0
TRY,31,Jul,0.425013,2010.0
TRY,31,Aug,0.422965,2010.0
TRY,30,Sep,0.430198,2010.0
TRY,31,Oct,0.442226,2010.0
TRY,30,Nov,0.433785,2010.0
TRY,31,Dec,0.421071,2010.0
TRY,31,Jan,0.404456,2011.0
TRY,28,Feb,0.390303,2011.0
TRY,31,Mar,0.392165,2011.0
TRY,30,Apr,0.401545,2011.0
TRY,31,May,0.388042,2011.0
TRY,30,Jun,0.385657,2011.0
TRY,31,Jul,0.373518,2011.0
TRY,31,Aug,0.347948,2011.0
TRY,30,Sep,0.352536,2011.0
TRY,31,Oct,0.346978,2011.0
TRY,30,Nov,0.348688,2011.0
TRY,31,Dec,0.342732,2011.0
TRY,31,Jan,0.349977,2012.0
TRY,29,Feb,0.359822,2012.0
TRY,31,Mar,0.353081,2012.0
TRY,30,Apr,0.349544,2012.0
TRY,31,May,0.347211,2012.0
TRY,30,Jun,0.352712,2012.0
TRY,31,Jul,0.353856,2012.0
TRY,31,Aug,0.354478,2012.0
TRY,30,Sep,0.344713,2012.0
TRY,31,Oct,0.345177,2012.0
TRY,30,Nov,0.349381,2012.0
TRY,31,Dec,0.346816,2012.0
TRY,31,Jan,0.353842,2013.0
TRY,28,Feb,0.363573,2013.0
TRY,31,Mar,0.366646,2013.0
TRY,30,Apr,0.363759,2013.0
TRY,31,May,0.358308,2013.0
TRY,30,Jun,0.340701,2013.0
TRY,31,Jul,0.340704,2013.0
TRY,31,Aug,0.329243,2013.0
TRY,30,Sep,0.312139,2013.0
TRY,31,Oct,0.313414,2013.0
TRY,30,Nov,0.306713,2013.0
TRY,31,Dec,0.295401,2013.0
TRY,31,Jan,0.273454,2014.0
TRY,28,Feb,0.273684,2014.0
TRY,31,Mar,0.271812,2014.0
TRY,30,Apr,0.281166,2014.0
TRY,31,May,0.284071,2014.0
TRY,30,Jun,0.279050,2014.0
TRY,31,Jul,0.276409,2014.0
TRY,31,Aug,0.277375,2014.0
TRY,30,Sep,0.277164,2014.0
TRY,31,Oct,0.275859,2014.0
TRY,30,Nov,0.284013,2014.0
TRY,31,Dec,0.278515,2014.0
TRY,31,Jan,0.282264,2015.0
TRY,28,Feb,0.264673,2015.0
TRY,31,Mar,0.257582,2015.0
TRY,30,Apr,0.252202,2015.0
TRY,31,May,0.244851,2015.0
TRY,30,Jun,0.238098,2015.0
TRY,31,Jul,0.238327,2015.0
TRY,31,Aug,0.225141,2015.0
TRY,30,Sep,0.216031,2015.0
TRY,31,Oct,0.222941,2015.0
TRY,30,Nov,0.228710,2015.0
TRY,31,Dec,0.228419,2015.0
TRY,31,Jan,0.231302,2016.0
TRY,29,Feb,0.237429,2016.0
TRY,31,Mar,0.243247,2016.0
TRY,30,Apr,0.246573,2016.0
TRY,31,May,0.234208,2016.0
TRY,30,Jun,0.241887,2016.0
TRY,31,Jul,0.256171,2016.0
TRY,31,Aug,0.258053,2016.0
TRY,30,Sep,0.256334,2016.0
TRY,31,Oct,0.263443,2016.0
TRY,4,Nov,0.257955,2016.0
CHF,31,Jan,0.442568,2006.0
CHF,28,Feb,0.438161,2006.0
CHF,31,Mar,0.439454,2006.0
CHF,30,Apr,0.440875,2006.0
CHF,31,May,0.439045,2006.0
CHF,30,Jun,0.440212,2006.0
CHF,31,Jul,0.438533,2006.0
CHF,31,Aug,0.428541,2006.0
CHF,30,Sep,0.426405,2006.0
CHF,31,Oct,0.423079,2006.0
CHF,30,Nov,0.423378,2006.0
CHF,31,Dec,0.420954,2006.0
CHF,31,Jan,0.410842,2007.0
CHF,28,Feb,0.411783,2007.0
CHF,31,Mar,0.421687,2007.0
CHF,30,Apr,0.414979,2007.0
CHF,31,May,0.412740,2007.0
CHF,30,Jun,0.408409,2007.0
CHF,31,Jul,0.407224,2007.0
CHF,31,Aug,0.413785,2007.0
CHF,30,Sep,0.417737,2007.0
CHF,31,Oct,0.416499,2007.0
CHF,30,Nov,0.429853,2007.0
CHF,31,Dec,0.436579,2007.0
CHF,31,Jan,0.460775,2008.0
CHF,29,Feb,0.467180,2008.0
CHF,31,Mar,0.493475,2008.0
CHF,30,Apr,0.497276,2008.0
CHF,31,May,0.487360,2008.0
CHF,30,Jun,0.490768,2008.0
CHF,31,Jul,0.489530,2008.0
CHF,31,Aug,0.489130,2008.0
CHF,30,Sep,0.500657,2008.0
CHF,31,Oct,0.518108,2008.0
CHF,30,Nov,0.547229,2008.0
CHF,31,Dec,0.591940,2008.0
CHF,31,Jan,0.615205,2009.0
CHF,28,Feb,0.595777,2009.0
CHF,31,Mar,0.610401,2009.0
CHF,30,Apr,0.591971,2009.0
CHF,31,May,0.585900,2009.0
CHF,30,Jun,0.565008,2009.0
CHF,31,Jul,0.566434,2009.0
CHF,31,Aug,0.566346,2009.0
CHF,30,Sep,0.589232,2009.0
CHF,31,Oct,0.604226,2009.0
CHF,30,Nov,0.595162,2009.0
CHF,31,Dec,0.598411,2009.0
CHF,31,Jan,0.598370,2010.0
CHF,28,Feb,0.598006,2010.0
CHF,31,Mar,0.622940,2010.0
CHF,30,Apr,0.610958,2010.0
CHF,31,May,0.603682,2010.0
CHF,30,Jun,0.601911,2010.0
CHF,31,Jul,0.620494,2010.0
CHF,31,Aug,0.614909,2010.0
CHF,30,Sep,0.640501,2010.0
CHF,31,Oct,0.649829,2010.0
CHF,30,Nov,0.636273,2010.0
CHF,31,Dec,0.661957,2010.0
CHF,31,Jan,0.662972,2011.0
CHF,28,Feb,0.652864,2011.0
CHF,31,Mar,0.673648,2011.0
CHF,30,Apr,0.680525,2011.0
CHF,31,May,0.700714,2011.0
CHF,30,Jun,0.734341,2011.0
CHF,31,Jul,0.752416,2011.0
CHF,31,Aug,0.782616,2011.0
CHF,30,Sep,0.727488,2011.0
CHF,31,Oct,0.707813,2011.0
CHF,30,Nov,0.696649,2011.0
CHF,31,Dec,0.687792,2011.0
NOK,31,Jan,0.085322,2006.0
NOK,28,Feb,0.084725,2006.0
NOK,31,Mar,0.086453,2006.0
NOK,30,Apr,0.088403,2006.0
NOK,31,May,0.087684,2006.0
NOK,30,Jun,0.087421,2006.0
NOK,31,Jul,0.086647,2006.0
NOK,31,Aug,0.084586,2006.0
NOK,30,Sep,0.081705,2006.0
NOK,31,Oct,0.080077,2006.0
NOK,30,Nov,0.081750,2006.0
NOK,31,Dec,0.082346,2006.0
NOK,31,Jan,0.080244,2007.0
NOK,28,Feb,0.082565,2007.0
NOK,31,Mar,0.083618,2007.0
NOK,30,Apr,0.083709,2007.0
NOK,31,May,0.083664,2007.0
NOK,30,Jun,0.083952,2007.0
NOK,31,Jul,0.084963,2007.0
NOK,31,Aug,0.084974,2007.0
NOK,30,Sep,0.087976,2007.0
NOK,31,Oct,0.090545,2007.0
NOK,30,Nov,0.089294,2007.0
NOK,31,Dec,0.090168,2007.0
NOK,31,Jan,0.093948,2008.0
NOK,29,Feb,0.094457,2008.0
NOK,31,Mar,0.096877,2008.0
NOK,30,Apr,0.099712,2008.0
NOK,31,May,0.100565,2008.0
NOK,30,Jun,0.099044,2008.0
NOK,31,Jul,0.098571,2008.0
NOK,31,Aug,0.099435,2008.0
NOK,30,Sep,0.097791,2008.0
NOK,31,Oct,0.091345,2008.0
NOK,30,Nov,0.094022,2008.0
NOK,31,Dec,0.095869,2008.0
NOK,31,Jan,0.108189,2011.0
NOK,28,Feb,0.108235,2011.0
NOK,31,Mar,0.110694,2011.0
NOK,30,Apr,0.113130,2011.0
NOK,31,May,0.111674,2011.0
NOK,30,Jun,0.113324,2011.0
NOK,31,Jul,0.113720,2011.0
NOK,31,Aug,0.112324,2011.0
NOK,30,Sep,0.112815,2011.0
NOK,31,Oct,0.112282,2011.0
NOK,30,Nov,0.110142,2011.0
NOK,31,Dec,0.108903,2011.0
NOK,31,Jan,0.108306,2012.0
NOK,29,Feb,0.110807,2012.0
NOK,31,Mar,0.110783,2012.0
NOK,30,Apr,0.108611,2012.0
NOK,31,May,0.106190,2012.0
NOK,30,Jun,0.106873,2012.0
NOK,31,Jul,0.105646,2012.0
NOK,31,Aug,0.107738,2012.0
NOK,30,Sep,0.108066,2012.0
NOK,31,Oct,0.108963,2012.0
NOK,30,Nov,0.109490,2012.0
NOK,31,Dec,0.110373,2012.0
NOK,31,Jan,0.112742,2013.0
NOK,28,Feb,0.116074,2013.0
NOK,31,Mar,0.114655,2013.0
NOK,30,Apr,0.112770,2013.0
NOK,31,May,0.112315,2013.0
NOK,30,Jun,0.109876,2013.0
NOK,31,Jul,0.109220,2013.0
NOK,31,Aug,0.108166,2013.0
NOK,30,Sep,0.105391,2013.0
NOK,31,Oct,0.104493,2013.0
NOK,30,Nov,0.102025,2013.0
NOK,31,Dec,0.099411,2013.0
NOK,31,Jan,0.098617,2014.0
NOK,28,Feb,0.098597,2014.0
NOK,31,Mar,0.100217,2014.0
NOK,30,Apr,0.099841,2014.0
NOK,31,May,0.099958,2014.0
NOK,30,Jun,0.097830,2014.0
NOK,31,Jul,0.094486,2014.0
NOK,31,Aug,0.096643,2014.0
NOK,30,Sep,0.096605,2014.0
NOK,31,Oct,0.094920,2014.0
NOK,30,Nov,0.092975,2014.0
NOK,31,Dec,0.087542,2014.0
NOK,31,Jan,0.086016,2015.0
NOK,28,Feb,0.085921,2015.0
NOK,31,Mar,0.083612,2015.0
NOK,30,Apr,0.084762,2015.0
NOK,31,May,0.085669,2015.0
NOK,30,Jun,0.082109,2015.0
NOK,31,Jul,0.079196,2015.0
NOK,31,Aug,0.077858,2015.0
NOK,30,Sep,0.078680,2015.0
NOK,31,Oct,0.078894,2015.0
NOK,30,Nov,0.076186,2015.0
NOK,31,Dec,0.076796,2015.0
NOK,31,Jan,0.078746,2016.0
NOK,29,Feb,0.081203,2016.0
NOK,31,Mar,0.082745,2016.0
NOK,30,Apr,0.085055,2016.0
NOK,31,May,0.083615,2016.0
NOK,30,Jun,0.084867,2016.0
NOK,31,Jul,0.089805,2016.0
NOK,31,Aug,0.092018,2016.0
NOK,30,Sep,0.092630,2016.0
NOK,31,Oct,0.099165,2016.0
NOK,4,Nov,0.098675,2016.0
ISK,31,Jan,0.009191,2006.0
ISK,28,Feb,0.008912,2006.0
ISK,31,Mar,0.008223,2006.0
ISK,30,Apr,0.007561,2006.0
ISK,31,May,0.007455,2006.0
ISK,30,Jun,0.007287,2006.0
ISK,31,Jul,0.007288,2006.0
ISK,31,Aug,0.007517,2006.0
ISK,30,Sep,0.007551,2006.0
ISK,31,Oct,0.007790,2006.0
ISK,30,Nov,0.007570,2006.0
ISK,31,Dec,0.007303,2006.0
ISK,31,Jan,0.007292,2007.0
ISK,28,Feb,0.007586,2007.0
ISK,31,Mar,0.007668,2007.0
ISK,30,Apr,0.007690,2007.0
ISK,31,May,0.008005,2007.0
ISK,30,Jun,0.008041,2007.0
ISK,31,Jul,0.008123,2007.0
ISK,31,Aug,0.007647,2007.0
ISK,30,Sep,0.007797,2007.0
ISK,31,Oct,0.008076,2007.0
ISK,30,Nov,0.007943,2007.0
ISK,31,Dec,0.007961,2007.0
